ts,funding_bps,cost_bps,adverse_buffer_bps,original_expected_spread_bps,original_expected_edge_bps,required_half_bps,scenario_half_bps,scenario_expected_spread_bps,scenario_edge_bps,scenario_pass
1777012608.892454,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,20.0,40.0,10.469999999999999,True
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,8.0,16.0,-13.530000000000001,False
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,10.0,20.0,-9.530000000000001,False
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,12.0,24.0,-5.530000000000001,False
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,14.0,28.0,-1.5300000000000011,False
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,15.0,30.0,0.46999999999999886,True
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,16.0,32.0,2.469999999999999,True
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,18.0,36.0,6.469999999999999,True
1777012609.1570606,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,20.0,40.0,10.469999999999999,True
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,8.0,16.0,-13.530000000000001,False
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,10.0,20.0,-9.530000000000001,False
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,12.0,24.0,-5.530000000000001,False
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,14.0,28.0,-1.5300000000000011,False
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,15.0,30.0,0.46999999999999886,True
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,16.0,32.0,2.469999999999999,True
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,18.0,36.0,6.469999999999999,True
1777012609.4089553,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,20.0,40.0,10.469999999999999,True
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,8.0,16.0,-13.530000000000001,False
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,10.0,20.0,-9.530000000000001,False
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,12.0,24.0,-5.530000000000001,False
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,14.0,28.0,-1.5300000000000011,False
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,15.0,30.0,0.46999999999999886,True
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,16.0,32.0,2.469999999999999,True
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,18.0,36.0,6.469999999999999,True
1777012609.6569083,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,20.0,40.0,10.469999999999999,True
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,8.0,16.0,-13.530000000000001,False
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,10.0,20.0,-9.530000000000001,False
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,12.0,24.0,-5.530000000000001,False
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,14.0,28.0,-1.5300000000000011,False
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,15.0,30.0,0.46999999999999886,True
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,16.0,32.0,2.469999999999999,True
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,18.0,36.0,6.469999999999999,True
1777012609.908304,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,20.0,40.0,10.469999999999999,True
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,8.0,16.0,-13.530000000000001,False
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,10.0,20.0,-9.530000000000001,False
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,12.0,24.0,-5.530000000000001,False
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,14.0,28.0,-1.5300000000000011,False
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,15.0,30.0,0.46999999999999886,True
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,16.0,32.0,2.469999999999999,True
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,18.0,36.0,6.469999999999999,True
1777012611.6882634,0.47,28.0,2.0,16.0,-13.530000000000001,14.765,20.0,40.0,10.469999999999999,True
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014944.8345618,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014945.0981884,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014945.351808,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014945.6058037,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014948.379321,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014948.6060922,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014956.858108,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014957.1063213,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014957.3719747,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014957.605259,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014957.8698938,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014958.1056442,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014958.372028,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014958.607002,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014958.8706844,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014960.3639116,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014960.6076276,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014967.1931453,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014967.443019,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014969.2058017,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014969.4744778,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014969.7058954,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014975.9575522,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014977.2054582,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,8.0,16.0,-13.45,False
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,10.0,20.0,-9.45,False
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,12.0,24.0,-5.449999999999999,False
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,14.0,28.0,-1.4499999999999993,False
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,15.0,30.0,0.5500000000000007,True
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,16.0,32.0,2.549999999999997,True
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,18.0,36.0,6.549999999999997,True
1777014977.4563055,0.55,28.0,2.0,16.0,-13.45,14.725,20.0,40.0,10.549999999999997,True
